75,301217,铜冠铜箔,39.2600,,41.0500,36.5600,36.9600,6.2200,2.3000,758242.00,2950629077.6400,9.1500,,6.0100,,32547150257.0000,32547150257.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
76,002655,共达电声,15.5000,,16.0000,14.4900,14.6000,6.1600,0.9000,593265.00,922431260.5600,16.4000,,7.6600,,5609327163.0000,5607793825.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
77,301469,恒达新材,37.6300,,38.4900,35.0100,35.4500,6.1500,2.1800,70885.00,262840899.8400,15.3900,,2.4400,,3367132400.0000,1733188317.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
78,688292,浩瀚深度,33.9600,,37.1900,32.3000,32.0000,6.1300,1.9600,231935.00,801326597.0000,23.0000,,5.3000,,5377524161.0000,3424222390.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
79,300107,建新股份,9.2100,,9.6600,8.8800,8.6800,6.1100,0.5300,949125.00,878046872.6600,27.3300,,3.4500,,5183224688.0000,3198518953.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
80,300766,每日互动,50.3500,,50.3500,46.5700,47.4500,6.1100,2.9000,806228.00,3933011685.0600,22.5000,,12.6600,,19875650265.0000,18037889413.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
81,300779,惠城环保,102.5900,,104.7900,97.9700,96.7100,6.0800,5.8800,109953.00,1131032970.4300,6.8300,,15.1200,,20613747452.0000,16521148999.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
82,001330,博纳影业,12.7700,,13.0700,10.8500,12.0600,5.8900,0.7100,4214469.00,4746812800.8800,30.6600,,4.1900,,17552607426.0000,17552607426.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
83,600641,先导基电,18.9500,,19.5300,17.7900,17.9100,5.8100,1.0400,494292.00,931909886.0000,5.3100,,2.1600,,17635436984.0000,17635436984.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
84,688001,华兴源创,35.0600,,35.9300,32.8500,33.1500,5.7600,1.9100,94906.00,331339287.0000,2.1400,,4.5000,,15583813896.0000,15583813896.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
85,301008,宏昌科技,37.2400,,37.5000,34.8900,35.2600,5.6200,1.9800,60593.00,223237092.7400,5.2300,,3.2600,,4877070834.0000,4314002034.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
86,688419,耐科装备,50.0300,,51.9900,46.8900,47.3800,5.5900,2.6500,42392.00,210976285.0000,7.1200,,5.6000,,5731020000.0000,2977262436.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
87,300258,精锻科技,17.0000,,17.3000,15.8800,16.1100,5.5200,0.8900,841414.00,1395863972.7400,14.7600,,2.1000,,9945803131.0000,9688145946.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
88,600977,中国电影,18.5500,,18.8100,17.4000,17.6100,5.3400,0.9400,1126625.00,2044140997.0000,6.0300,,3.1300,,34632850000.0000,34632850000.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
89,000973,佛塑科技,13.8800,,14.1800,13.0000,13.1800,5.3100,0.7000,688420.00,952809208.1300,7.1200,,3.9800,,34120326312.0000,13427833613.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
90,002467,二六三,7.5300,,7.8700,7.2400,7.1500,5.3100,0.3800,3615876.00,2768037693.8900,26.4500,,5.3000,,10356550204.0000,10292636196.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
91,920533,骏创科技,31.3800,,31.7000,29.8800,29.8000,5.3000,1.5800,57911.00,179761938.1200,7.9300,,11.6300,,4103164953.0000,2290491219.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
92,300718,长盛轴承,82.8100,,85.0000,78.6000,78.6600,5.2800,4.1500,125117.00,1022145825.7200,6.4500,,14.7700,,24741891474.0000,16052058753.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
93,688343,云天励飞-U,96.7200,,98.5500,91.0100,91.8800,5.2700,4.8400,229026.00,2182795143.0000,8.6600,,8.9200,,34780838914.0000,25592783237.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
94,605136,丽人丽妆,11.7900,,12.3200,11.4200,11.2000,5.2700,0.5900,416937.00,502876372.0000,10.4100,,1.9300,,4721405715.0000,4721405715.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
95,688085,三友医疗,22.2500,,22.4800,21.0000,21.1400,5.2500,1.1100,113494.00,251856849.0000,3.6200,,3.5800,,7419540581.0000,6981687436.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
96,000638,*ST万方,2.2100,,2.2100,2.1000,2.1000,5.2400,0.1100,433295.00,95210624.5800,13.9700,,4.9300,,688164278.0000,685421778.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
97,301518,长华化学,46.8600,,47.7000,44.1300,44.5500,5.1900,2.3100,76031.00,351851576.9000,14.2100,,4.2000,,6816701473.0000,2506946880.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
98,603045,福达合金,29.9000,,30.9800,27.5100,28.4300,5.1700,1.4700,104328.00,306550472.0000,7.7000,,3.9800,,4049810135.0000,4049810135.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
99,301013,利和兴,25.4400,,26.6000,24.0900,24.2100,5.0800,1.2300,169942.00,431534836.3000,8.9800,,7.7500,,5946423345.0000,4814307271.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
100,603021,ST华鹏,6.4200,,6.4200,6.0600,6.1100,5.0700,0.3100,133794.00,85365972.0000,4.1800,,-50.1600,,2054066609.0000,2054066609.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
101,000016,深康佳Ａ,3.9400,,4.1300,3.7400,3.7500,5.0700,0.1900,1282934.00,513760572.8100,8.0400,,7.5000,,9487304908.0000,6290579572.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
102,000488,ST晨鸣,2.2800,,2.2800,2.1700,2.1700,5.0700,0.1100,763971.00,172071706.4400,4.5400,,2.1000,,6706520136.0000,3833563208.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
103,000669,ST金鸿,3.7400,,3.7400,3.5900,3.5600,5.0600,0.1800,736110.00,274079419.6400,10.8200,,-229.2300,,2544728901.0000,2544728901.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
104,000004,*ST国华,8.3600,,8.3600,7.5600,7.9600,5.0300,0.4000,284859.00,219725288.2000,22.5600,,29.9500,,1106699158.0000,1055765740.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
105,000711,ST京蓝,3.1400,,3.1400,2.9300,2.9900,5.0200,0.1500,2599356.00,806731585.9200,11.3700,,15.4800,,8970905340.0000,7177203862.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
106,002289,*ST宇顺,26.6400,,26.6400,25.3700,25.3700,5.0100,1.2700,25851.00,67656325.0000,0.9200,,34.1200,,7465959447.0000,7457967447.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
107,000821,ST京机,15.7300,,15.7300,15.2200,14.9800,5.0100,0.7500,392366.00,614769987.0200,6.4900,,2.2900,,9797820258.0000,9511156518.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
108,001270,*ST铖昌,127.0100,,127.0100,119.9400,120.9600,5.0000,6.0500,42236.00,526517582.8800,2.0800,,17.7800,,26178653576.0000,25846479243.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
109,000609,ST中迪,10.5000,,10.5000,10.3500,10.0000,5.0000,0.5000,147571.00,154882571.0000,5.0700,,-368.9500,,3142287981.0000,3056111856.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
110,603268,*ST松发,100.1000,,100.1000,93.8900,95.3300,5.0000,4.7700,63328.00,624904700.0000,5.1000,,12.0400,,97174908130.0000,12429296880.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
111,603667,五洲新春,90.6400,,93.8100,85.5000,86.3400,4.9800,4.3000,540258.00,4849235546.0000,14.7500,,11.1300,,33192619073.0000,33192619073.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
112,002647,*ST仁东,9.4800,,9.4800,9.2500,9.0300,4.9800,0.4500,248573.00,234850767.8000,3.6700,,16.3400,,10715164908.0000,6424937166.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
113,300042,朗科科技,35.1900,,36.2700,33.3700,33.5200,4.9800,1.6700,230351.00,813151300.3800,11.5000,,7.0400,,7052076000.0000,7051426745.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
114,002713,*ST东易,10.9800,,10.9800,10.4600,10.4600,4.9700,0.5200,357073.00,387357274.6300,6.7800,,18.7800,,10446428920.0000,5780979124.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
115,002374,中锐股份,3.8100,,3.8500,3.6300,3.6300,4.9600,0.1800,779555.00,295461902.3900,7.1800,,4.9100,,4134647368.0000,4134647368.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
116,002592,ST八菱,10.3700,,10.3700,9.9100,9.8800,4.9600,0.4900,75101.00,76965005.0000,2.8600,,2.9900,,2938144098.0000,2724368757.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
117,300667,必创科技,20.3800,,21.0500,19.2900,19.4200,4.9400,0.9600,172875.00,353137933.2000,10.0100,,3.6800,,4170482475.0000,3518209060.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
118,301018,申菱环境,93.3000,,96.7100,85.5000,88.9400,4.9000,4.3600,261095.00,2426315979.4900,13.1200,,9.3600,,24822704221.0000,18566645326.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
119,300097,ST智云,8.5900,,8.6800,8.1900,8.1900,4.8800,0.4000,95575.00,81452448.0000,3.5400,,6.5200,,2478641657.0000,2319385453.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
120,002812,恩捷股份,64.5000,,65.5000,59.9800,61.5000,4.8800,3.0000,410928.00,2630660768.0300,5.0000,,2.5200,,63353198837.0000,53059908351.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
121,688785,恒运昌,348.5000,,358.8000,323.8700,332.3500,4.8600,16.1500,17168.00,596353707.0000,13.4900,,10.7900,,23594038268.0000,4435591253.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
122,600538,国发股份,6.7500,,6.8300,6.4100,6.4400,4.8100,0.3100,210084.00,139877426.0000,4.0100,,4.5900,,3538338849.0000,3538338849.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
123,688239,航宇科技,77.3400,,79.8900,72.7200,73.8000,4.8000,3.5400,110660.00,850056120.0000,5.8000,,7.4900,,14743327371.0000,14743327371.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
124,920068,天工股份,20.0500,,20.1700,18.9000,19.1400,4.7500,0.9100,70075.00,138335884.8800,11.1800,,10.3800,,13144780301.0000,1257220433.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
125,300806,斯迪克,55.0200,,56.4900,52.0000,52.5300,4.7400,2.4900,211111.00,1158364539.5000,6.6800,,10.9900,,24940593675.0000,17397883663.0000,,,,,,,,,,2026-02-14,2026-02-14 01:39:40
